QID,Question,A,B,C,D,Answer,PathID,PathLen,PrScores,EdgeScores,AvgPrScore,AvgEdgeScore,,,,,,,,,,,,,,,,,PRExplanationQuality,PRExplanationNotes,,,,,,,,,,,,,
176873,Which of the following is produced during the process of cellular respiration?,carbon dioxide,sodium chloride,oxygen,sugar,A,56,4,[1.23284843755e-25,1.55E-26,8.54E-26,4.53E-26,5.55837398823e-26],[0.84917288257,1,0.8178033482,0.817803348238],6.50E-26,0.8711948948,cellular respiration,-> is -> process -> entails -> energy -> use oxygen to produce^-1 -> cell -> use ->,oxygen,cellular respiration is the process that releases energy from food in the presence of oxygen.,N/A,cellular respiration is the process by which cells use oxygen to produce energy from food./Cellular respiration is the process by which cells use oxygen to produce energy from food./cellular respiration is the process by which cells use oxygen to produce energy from energy./cellular respiration is the process by which cells produce energy from carbohydrates; atmospheric oxygen combines with glucose to form water and carbon dioxide./cellular respiration is the process by which cells obtain energy from glucose./cellular respiration is process by which cells obtain energy from glucose./cellular respiration is process by which cells release energy from food molecules./cellular respiration is process where cells use oxygen to produce energy from food./cellular respiration is the process by which cells release the energy in food to carry on life processes./cellular respiration is the process by which cells use oxygen to release energy from glucose.,cellular respiration is the process by which cells use oxygen to produce energy from food./Cellular respiration is the process by which cells use oxygen to produce energy from food./cellular respiration is the process by which cells use oxygen to produce energy from energy./cellular respiration is process where cells use oxygen to produce energy from food./cellular respiration is the process by which cells use oxygen to release energy from glucose./aerobic cellular respiration is The process by which cells use oxygen to obtain usable energy form an energy source.,,,2,"oxygen,cellular respiration",,,,,,,,,,,,,
176873,Which of the following is produced during the process of cellular respiration?,carbon dioxide,sodium chloride,oxygen,sugar,A,20,3,[1.23284843755e-25,2.41E-26,4.53E-26,5.55837398823e-26],[0.621816909097,1,0.817803348238],6.21E-26,0.8132067524,cellular respiration,-> is -> process -> entails -> cell -> use ->,oxygen,cellular respiration is process where cells use oxygen to produce energy from food.,N/A,cellular respiration is the process by which cells use oxygen to produce energy from food./Cellular respiration is the process by which cells use oxygen to produce energy from food./cellular respiration is the process by which cells use oxygen to produce energy from energy./cellular respiration is process where cells use oxygen to produce energy from food./cellular respiration is the process by which cells use oxygen to release energy from glucose./aerobic cellular respiration is The process by which cells use oxygen to obtain usable energy form an energy source.,,,,,,2,"oxygen,cellular respiration",,,,,,,,,,,,,
176873,Which of the following is produced during the process of cellular respiration?,carbon dioxide,sodium chloride,oxygen,sugar,A,22,3,[1.23284843755e-25,2.93E-26,4.53E-26,5.55837398823e-26],[1.03103137418,1,0.817803348238],6.34E-26,0.9496115741,cellular respiration,-> is -> process -> entails -> cell -> use ->,oxygen,Cellular respiration is the process of producing ATP in the cell from oxygen and glucose; releases carbon dioxide and water./cellular respiration is the process of producing ATP in the cell from oxygen and glucose; releases carbon dioxide and water.,N/A,cellular respiration is the process by which cells use oxygen to produce energy from food./Cellular respiration is the process by which cells use oxygen to produce energy from food./cellular respiration is the process by which cells use oxygen to produce energy from energy./cellular respiration is process where cells use oxygen to produce energy from food./cellular respiration is the process by which cells use oxygen to release energy from glucose./aerobic cellular respiration is The process by which cells use oxygen to obtain usable energy form an energy source.,,,,,,2,"oxygen,cellular respiration",,,,,,,,,,,,,
176873,Which of the following is produced during the process of cellular respiration?,carbon dioxide,sodium chloride,oxygen,sugar,A,29,3,[1.23284843755e-25,2.32E-26,4.53E-26,5.55837398823e-26],[0.674425455458,1,0.817803348238],6.19E-26,0.8307429346,cellular respiration,-> is -> process -> entails -> cell -> use ->,oxygen,cellular respiration is the process by which cells obtain energy from glucose./cellular respiration is process by which cells obtain energy from glucose.,N/A,cellular respiration is the process by which cells use oxygen to produce energy from food./Cellular respiration is the process by which cells use oxygen to produce energy from food./cellular respiration is the process by which cells use oxygen to produce energy from energy./cellular respiration is process where cells use oxygen to produce energy from food./cellular respiration is the process by which cells use oxygen to release energy from glucose./aerobic cellular respiration is The process by which cells use oxygen to obtain usable energy form an energy source.,,,,,,2,"oxygen,cellular respiration",,,,,,,,,,,,,
176873,Which of the following is produced during the process of cellular respiration?,carbon dioxide,sodium chloride,oxygen,sugar,A,35,3,[1.23284843755e-25,3.14E-26,4.53E-26,5.55837398823e-26],[1.03103137418,1,0.817803348238],6.39E-26,0.9496115741,cellular respiration,-> is -> process -> entails -> cell -> use ->,oxygen,cellular respiration is the process of producing (ATP) in the cell from oxygen and glucose;releases carbon dioxide and water.,N/A,cellular respiration is the process by which cells use oxygen to produce energy from food./Cellular respiration is the process by which cells use oxygen to produce energy from food./cellular respiration is the process by which cells use oxygen to produce energy from energy./cellular respiration is process where cells use oxygen to produce energy from food./cellular respiration is the process by which cells use oxygen to release energy from glucose./aerobic cellular respiration is The process by which cells use oxygen to obtain usable energy form an energy source.,,,,,,2,"oxygen,cellular respiration",,,,,,,,,,,,,
176873,Which of the following is produced during the process of cellular respiration?,carbon dioxide,sodium chloride,oxygen,sugar,A,39,3,[1.23284843755e-25,2.21E-26,4.53E-26,5.55837398823e-26],[0.700783751717,1,0.817803348238],6.16E-26,0.8395290333,cellular respiration,-> is -> process -> entails -> cell -> use ->,oxygen,cellular respiration is the process by which cells produce energy from carbohydrates; atmospheric oxygen combines with glucose to form water and carbon dioxide.,N/A,cellular respiration is the process by which cells use oxygen to produce energy from food./Cellular respiration is the process by which cells use oxygen to produce energy from food./cellular respiration is the process by which cells use oxygen to produce energy from energy./cellular respiration is process where cells use oxygen to produce energy from food./cellular respiration is the process by which cells use oxygen to release energy from glucose./aerobic cellular respiration is The process by which cells use oxygen to obtain usable energy form an energy source.,,,,,,2,"oxygen,cellular respiration",,,,,,,,,,,,,
176873,Which of the following is produced during the process of cellular respiration?,carbon dioxide,sodium chloride,oxygen,sugar,A,44,3,[1.23284843755e-25,3.44E-26,4.53E-26,5.55837398823e-26],[0.664936765405,1,0.817803348238],6.46E-26,0.8275800379,cellular respiration,-> is -> process -> entails -> cell -> use ->,oxygen,Cellular respiration is process by which cells break down glucose with the release of energy./Cellular Respiration is process by which cells break down glucose with the release of energy./cellular respiration is process by which cells break down glucose with the release of energy.,N/A,cellular respiration is the process by which cells use oxygen to produce energy from food./Cellular respiration is the process by which cells use oxygen to produce energy from food./cellular respiration is the process by which cells use oxygen to produce energy from energy./cellular respiration is process where cells use oxygen to produce energy from food./cellular respiration is the process by which cells use oxygen to release energy from glucose./aerobic cellular respiration is The process by which cells use oxygen to obtain usable energy form an energy source.,,,,,,2,"oxygen,cellular respiration",,,,,,,,,,,,,
176873,Which of the following is produced during the process of cellular respiration?,carbon dioxide,sodium chloride,oxygen,sugar,A,54,3,[1.23284843755e-25,2.70E-26,4.53E-26,5.55837398823e-26],[0.664936765405,1,0.817803348238],6.28E-26,0.8275800379,cellular respiration,-> is -> process -> entails -> cell -> use ->,oxygen,cellular respiration is process by which cells release energy from food molecules.,N/A,cellular respiration is the process by which cells use oxygen to produce energy from food./Cellular respiration is the process by which cells use oxygen to produce energy from food./cellular respiration is the process by which cells use oxygen to produce energy from energy./cellular respiration is process where cells use oxygen to produce energy from food./cellular respiration is the process by which cells use oxygen to release energy from glucose./aerobic cellular respiration is The process by which cells use oxygen to obtain usable energy form an energy source.,,,,,,2,"oxygen,cellular respiration",,,,,,,,,,,,,
176873,Which of the following is produced during the process of cellular respiration?,carbon dioxide,sodium chloride,oxygen,sugar,A,73,3,[1.23284843755e-25,2.70E-26,4.53E-26,5.55837398823e-26],[0.664936765405,1,0.817803348238],6.28E-26,0.8275800379,cellular respiration,-> is -> process -> entails -> cell -> use ->,oxygen,Cellular respiration is Process by which a cell releases energy from food molecules.,N/A,cellular respiration is the process by which cells use oxygen to produce energy from food./Cellular respiration is the process by which cells use oxygen to produce energy from food./cellular respiration is the process by which cells use oxygen to produce energy from energy./cellular respiration is process where cells use oxygen to produce energy from food./cellular respiration is the process by which cells use oxygen to release energy from glucose./aerobic cellular respiration is The process by which cells use oxygen to obtain usable energy form an energy source.,,,,,,2,"oxygen,cellular respiration",,,,,,,,,,,,,
176873,Which of the following is produced during the process of cellular respiration?,carbon dioxide,sodium chloride,oxygen,sugar,A,96,3,[1.23284843755e-25,2.41E-26,4.53E-26,5.1137596012e-26],[0.621816909097,1,0.932754279282],6.10E-26,0.8515237295,cellular respiration,-> is -> process -> entails -> cell -> break down ->,sugar,cellular respiration is process where cells use oxygen to produce energy from food.,N/A,cellular respiration is the process by which cells break down sugar to release energy.,,,,,,,,,,,,,,,,,,,,
176873,Which of the following is produced during the process of cellular respiration?,carbon dioxide,sodium chloride,oxygen,sugar,A,98,3,[1.23284843755e-25,2.93E-26,4.53E-26,5.1137596012e-26],[1.03103137418,1,0.932754279282],6.23E-26,0.9879285512,cellular respiration,-> is -> process -> entails -> cell -> break down ->,sugar,Cellular respiration is the process of producing ATP in the cell from oxygen and glucose; releases carbon dioxide and water./cellular respiration is the process of producing ATP in the cell from oxygen and glucose; releases carbon dioxide and water.,N/A,cellular respiration is the process by which cells break down sugar to release energy.,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
177380,One method used to speed up the rate of a chemical reaction is to,add a catalyst,add an inhibitor,decrease the temperature,decrease reactant concentration,A,30,1,[0.140915542763,0.0102873955883],[0.712250084477],0.07560146918,0.7122500845,chemical reaction,-> entails ->,reactant concentration,N/A,,,,,,,,,,,,1,,,,,,,,,,,,,,
177380,One method used to speed up the rate of a chemical reaction is to,add a catalyst,add an inhibitor,decrease the temperature,decrease reactant concentration,A,1,2,[0.203131557188,0.02475798605,0.00347883875798],[0.749299477955,0.528101754119],0.077122794,0.638700616,used to speed,-> entails -> substance -> is^-1 ->,catalyst,N/A,Catalyst is A substance that alters the speed of a chemical reaction but is not used up in the process.,,,,,,,,,3,alters speed but increase asked in question,,,,,,,,,,,,,
177380,One method used to speed up the rate of a chemical reaction is to,add a catalyst,add an inhibitor,decrease the temperature,decrease reactant concentration,A,2,2,[0.203131557188,0.03004950797,0.00347883875798],[0.749299477955,0.606743284071],0.07888663464,0.678021381,used to speed,-> entails -> substance -> is^-1 ->,catalyst,N/A,catalyst is a substance that speeds up the rate of a chemical reaction without being changed or used up itself.,,,,,,,,,4,,,,,,,,,,,,,,
177380,One method used to speed up the rate of a chemical reaction is to,add a catalyst,add an inhibitor,decrease the temperature,decrease reactant concentration,A,3,2,[0.203131557188,0.02466859567,0.00347883875798],[0.749299477955,0.654712344689],0.07709299721,0.7020059113,used to speed,-> entails -> substance -> is^-1 ->,catalyst,N/A,catalyst is a substance which increases the speed of a reaction without being changed or used up in the reaction.,,,,,,,,,4,,,,,,,,,,,,,,
177380,One method used to speed up the rate of a chemical reaction is to,add a catalyst,add an inhibitor,decrease the temperature,decrease reactant concentration,A,4,2,[0.203131557188,0.0279481301,0.00347883875798],[0.749299477955,0.87033453479],0.07818617535,0.8098170064,used to speed,-> entails -> substance -> is^-1 ->,catalyst,N/A,catalyst is A substance that speeds up a chemical reaction without being used up in the process.,,,,,,,,,4,,,,,,,,,,,,,,
177380,One method used to speed up the rate of a chemical reaction is to,add a catalyst,add an inhibitor,decrease the temperature,decrease reactant concentration,A,5,2,[0.0390348191708,0.002684429037,0.00347883875798],[1.0,0.513589069681],0.01506602899,0.7567945348,rate,-> entails -> substance -> is^-1 ->,catalyst,N/A,catalyst is a substance that changes the rate of a chemical reaction without being used up or changed very much./Catalyst is a substance that changes the rate of a chemical reaction without being used up or changed very much.,,,,,,,,,3,alters speed but increase asked in question,,,,,,,,,,,,,
177380,One method used to speed up the rate of a chemical reaction is to,add a catalyst,add an inhibitor,decrease the temperature,decrease reactant concentration,A,6,2,[0.0390348191708,0.002757155262,0.00347883875798],[1.0,0.639032521639],0.01509027106,0.8195162608,rate,-> entails -> substance -> is^-1 ->,catalyst,N/A,catalyst is substance that speeds up the rate of a chemical reactions./catalyst is substance that speeds up the rate of chemical reactions.,,,,,,,,,4,,,,,,,,,,,,,,
177380,One method used to speed up the rate of a chemical reaction is to,add a catalyst,add an inhibitor,decrease the temperature,decrease reactant concentration,A,7,2,[0.0390348191708,0.001968251907,0.00347883875798],[1.0,0.595593037823],0.01482730328,0.7977965189,rate,-> entails -> rate -> is^-1 ->,catalyst,N/A,catalyst is speeds up rate of a reaction.,,,,,,,,,4,,,,,,,,,,,,,,
177380,One method used to speed up the rate of a chemical reaction is to,add a catalyst,add an inhibitor,decrease the temperature,decrease reactant concentration,A,8,2,[0.0390348191708,0.0009725429901,0.00347883875798],[1.0,0.578237639039],0.01449540031,0.7891188195,rate,-> entails -> substance -> is^-1 ->,catalyst,N/A,CATALYST is a substance that increases the rate of a chemical reaction without itself undergoing any permanent chemical change./catalyst is a substance that increases the rate of a chemical reaction without itself undergoing any permanent chemical change.,,,,,,,,,4,,,,,,,,,,,,,,
177380,One method used to speed up the rate of a chemical reaction is to,add a catalyst,add an inhibitor,decrease the temperature,decrease reactant concentration,A,9,2,[0.0390348191708,0.002032753916,0.00347883875798],[1.0,0.968807968125],0.01484880395,0.9844039841,rate,-> entails -> substance -> is^-1 ->,catalyst,N/A,catalyst is a substance that influences the rate of a chemical reaction.,,,,,,,,,3,alters speed but increase asked in question,,,,,,,,,,,,,
177380,One method used to speed up the rate of a chemical reaction is to,add a catalyst,add an inhibitor,decrease the temperature,decrease reactant concentration,A,0,3,[0.203131557188,0.02457847492,0.01093976961,0.00347883875798],[0.749299477955,0.6547123447,0.965874340877],0.06053216012,0.7899620545,used to speed,-> entails -> speed -> increases^-1 -> substance -> is^-1 ->,catalyst,N/A,catalyst is a substance which increases the speed of a reaction without being changed or used up in the reaction.,catalyst is Substance that speeds up a chemical reaction./Catalyst is Substance that speeds up chemical reactions.,,,,,,4,,,,,,,,,,,,,,
177380,One method used to speed up the rate of a chemical reaction is to,add a catalyst,add an inhibitor,decrease the temperature,decrease reactant concentration,A,14,3,[0.0390348191708,0.002514783694,0.01093976961,0.00347883875798],[1.0,0.5135890697,0.965874340877],0.01399205281,0.8264878035,rate,-> entails -> rate -> changes^-1 -> substance -> is^-1 ->,catalyst,N/A,Catalyst is A substance that changes the rate of a chemical reaction without being used up or changed very much.,catalyst is Substance that speeds up a chemical reaction./Catalyst is Substance that speeds up chemical reactions.,,,,,,4,,,,,,,,,,,,,,
177380,One method used to speed up the rate of a chemical reaction is to,add a catalyst,add an inhibitor,decrease the temperature,decrease reactant concentration,A,16,3,[0.0390348191708,0.002114372233,0.01093976961,0.00347883875798],[1.0,0.5135890697,0.965874340877],0.01389194994,0.8264878035,rate,-> entails -> rate -> changes^-1 -> substance -> is^-1 ->,catalyst,N/A,catalyst is a substance that changes the rate of a chemical reaction without being used up or changed very much.,catalyst is Substance that speeds up a chemical reaction./Catalyst is Substance that speeds up chemical reactions.,,,,,,4,,,,,,,,,,,,,,
177380,One method used to speed up the rate of a chemical reaction is to,add a catalyst,add an inhibitor,decrease the temperature,decrease reactant concentration,A,19,3,[0.0390348191708,0.003475339016,0.01093976961,0.00347883875798],[1.0,0.6390325216,0.965874340877],0.01423219164,0.8683022875,rate,-> entails -> rate -> speeds up^-1 -> substance -> is^-1 ->,catalyst,N/A,catalyst is substance that speeds up the rate of a chemical reactions./catalyst is substance that speeds up the rate of chemical reactions.,catalyst is Substance that speeds up a chemical reaction./Catalyst is Substance that speeds up chemical reactions.,,,,,,4,,,,,,,,,,,,,,
177380,One method used to speed up the rate of a chemical reaction is to,add a catalyst,add an inhibitor,decrease the temperature,decrease reactant concentration,A,24,3,[0.140915542763,0.002042301749,0.01093976961,0.00347883875798],[0.965874340877,1,0.965874340877],0.03934411322,0.9772495606,chemical reaction,-> speeds up^-1 -> any substance -> entails -> substance -> is^-1 ->,catalyst,Catalyst is Any substance that speeds up a chemical reaction.,N/A,catalyst is Substance that speeds up a chemical reaction./Catalyst is Substance that speeds up chemical reactions.,,,,,,4,,,,,,,,,,,,,,
177380,One method used to speed up the rate of a chemical reaction is to,add a catalyst,add an inhibitor,decrease the temperature,decrease reactant concentration,A,25,3,[0.140915542763,0.007759777494,0.01093976961,0.00347883875798],[1.0,0.5582457689,0.965874340877],0.04077348216,0.8413733699,chemical reaction,-> entails -> part -> takes^-1 -> substance -> is^-1 ->,catalyst,N/A,reactant is substance that takes part in a chemical reaction.,catalyst is Substance that speeds up a chemical reaction./Catalyst is Substance that speeds up chemical reactions.,,,,,,4,,,,,,,,,,,,,,
177380,One method used to speed up the rate of a chemical reaction is to,add a catalyst,add an inhibitor,decrease the temperature,decrease reactant concentration,A,18,4,[0.0390348191708,0.001309564057,0.0003217914632,0.0009725429901,0.00347883875798],[1.0,0.7770637755,0.578237639,0.578237639039],0.009023511288,0.7333847634,rate,-> entails -> something -> is^-1 -> catalyst -> is -> substance -> is^-1 ->,catalyst,N/A,catalysts is something that will speed up the reaction rate.,catalysts is a substance that increases the rate of a chemical reaction without itself undergoing any permanent chemical change.,CATALYST is a substance that increases the rate of a chemical reaction without itself undergoing any permanent chemical change./catalyst is a substance that increases the rate of a chemical reaction without itself undergoing any permanent chemical change.,,,4,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
177398,A car traveling in a northeasterly direction at a rate of 50 km/h represents which of the following?,speed,velocity,acceleration,deceleration,B,58,1,[0.00354973224936,0.00029907626822],[1.0],0.001924404259,1,rate,-> entails ->,velocity,N/A,,,,,,,,,,,,1,,,,,,,,,,,,,,
177398,A car traveling in a northeasterly direction at a rate of 50 km/h represents which of the following?,speed,velocity,acceleration,deceleration,B,88,1,[0.00354973224936,0.000301409033091],[0.384808656561],0.001925570641,0.3848086566,rate,-> is^-1 ->,acceleration,acceleration is the rate at which velocity changes with time; the change in velocity may be in magnitude,or in direction,or in both./acceleration is the rate at which velocity changes with time; the change in velocity may be in magnitude or direction or both,usually measured in units of m/s2./Acceleration is Rate at which velocity changes./Acceleration is Rate at which the velocity is changing; a=v/time; m/s^2./acceleration is The rate at which the velocity of an object changes./acceleration is the rate at which the velocity of an object changes overtime./Acceleration is The rate at which the speed or direction of motion of an object change over time.,,,,,,,,,2,acceleration,,,,,,,,,,,,,
177398,A car traveling in a northeasterly direction at a rate of 50 km/h represents which of the following?,speed,velocity,acceleration,deceleration,B,103,2,[0.00354973224936,0.0001661303636,2.57746168914e-05],[1.0,0.320012628993],0.00124721241,0.6600063145,rate,-> entails -> decrease -> is^-1 ->,deceleration,N/A,deceleration is a decrease in rate of change.,,,,,,,,,2,deceleration,,,,,,,,,,,,,
177398,A car traveling in a northeasterly direction at a rate of 50 km/h represents which of the following?,speed,velocity,acceleration,deceleration,B,115,2,[0.00354973224936,0.0002963232919,2.57746168914e-05],[1.0,0.388784184722],0.001290610053,0.6943920924,rate,-> entails -> decrease -> is^-1 ->,deceleration,N/A,deceleration is decrease in rate or speed.,,,,,,,,,2,deceleration,,,,,,,,,,,,,
177398,A car traveling in a northeasterly direction at a rate of 50 km/h represents which of the following?,speed,velocity,acceleration,deceleration,B,116,2,[0.00354973224936,0.0004488807233,2.57746168914e-05],[1.0,0.388784184722],0.00134146253,0.6943920924,rate,-> entails -> rate or speed -> is decrease^-1 ->,deceleration,N/A,Deceleration is Decrease in rate or speed.,,,,,,,,,2,deceleration,,,,,,,,,,,,,
177398,A car traveling in a northeasterly direction at a rate of 50 km/h represents which of the following?,speed,velocity,acceleration,deceleration,B,27,2,[0.00354973224936,0.0001822048153,0.00253661257227],[1.0,0.370087536596],0.002089516546,0.6850437683,rate,-> entails -> rate -> is^-1 ->,speed,N/A,speed is a rate at which something happens.,,,,,,,,,2,Speed,,,,,,,,,,,,,
177398,A car traveling in a northeasterly direction at a rate of 50 km/h represents which of the following?,speed,velocity,acceleration,deceleration,B,28,2,[0.00354973224936,0.0007830153559,0.00253661257227],[1.0,0.323936971123],0.002289786726,0.6619684856,rate,-> entails -> rate -> is^-1 ->,speed,N/A,Speed is the rate at which an object changes its position (distance divided by time) d/t.,,,,,,,,,2,Speed,,,,,,,,,,,,,
177398,A car traveling in a northeasterly direction at a rate of 50 km/h represents which of the following?,speed,velocity,acceleration,deceleration,B,29,2,[0.00354973224936,0.0001283975951,0.00253661257227],[1.0,0.352300959928],0.002071580806,0.67615048,rate,-> entails -> velocity -> is ->,speed,N/A,Velocity is Is a speed in a particular direction,speed is constant but velocity will be changing as long as the direction that the car is traveling in is changing.,,,,,,,,3,"velocity,direction,speed",,,,,,,,,,,,,
177398,A car traveling in a northeasterly direction at a rate of 50 km/h represents which of the following?,speed,velocity,acceleration,deceleration,B,67,2,[0.00354973224936,0.0005686059672,0.000301409033091],[1.0,0.332686510236],0.001473249083,0.6663432551,rate,-> entails -> rate -> is^-1 ->,acceleration,N/A,acceleration is the rate at which the velocity of an object changes over time./Acceleration is The rate at which the velocity of an object changes over time.,,,,,,,,,2,acceleration,,,,,,,,,,,,,
177398,A car traveling in a northeasterly direction at a rate of 50 km/h represents which of the following?,speed,velocity,acceleration,deceleration,B,68,2,[0.00354973224936,5.74E-05,0.000301409033091],[0.362962028767,1.0],0.001302860954,0.6814810144,rate,-> is^-1 -> acceleration -> entails ->,acceleration,Acceleration is is the rate at which the velocity of a body changes with time.,N/A,,,,,,,,,2,,,,,,,,,,,,,,
177398,A car traveling in a northeasterly direction at a rate of 50 km/h represents which of the following?,speed,velocity,acceleration,deceleration,B,12,4,[0.00354973224936,0.0003014090331,0.003100619864,0.0002823445953,0.00253661257227],[0.384808656561,0.3793647764,1,0.369855606816],0.001954143663,0.5335072599,rate,-> is^-1 -> acceleration -> is -> rate -> entails -> rate -> is^-1 ->,speed,acceleration is the rate at which velocity changes with time; the change in velocity may be in magnitude,or in direction,or in both./acceleration is the rate at which velocity changes with time; the change in velocity may be in magnitude or direction or both,usually measured in units of m/s2./Acceleration is Rate at which velocity changes./Acceleration is Rate at which the velocity is changing; a=v/time; m/s^2./acceleration is The rate at which the velocity of an object changes./acceleration is the rate at which the velocity of an object changes overtime./Acceleration is The rate at which the speed or direction of motion of an object change over time.,acceleration is rate at which velocity changes.,speed is The rate at which an object travels; determined by dividing the distance by the amount of time the object takes to travel that distance.,2,"acceleration,speed",,,,,,,,,,,,,
177398,A car traveling in a northeasterly direction at a rate of 50 km/h represents which of the following?,speed,velocity,acceleration,deceleration,B,13,4,[0.00354973224936,0.0003014090331,0.003100619864,0.0001822048153,0.00253661257227],[0.384808656561,0.3793647764,1,0.370087536596],0.001934115707,0.5335652424,rate,-> is^-1 -> acceleration -> is -> rate -> entails -> rate -> is^-1 ->,speed,acceleration is the rate at which velocity changes with time; the change in velocity may be in magnitude,or in direction,or in both./acceleration is the rate at which velocity changes with time; the change in velocity may be in magnitude or direction or both,usually measured in units of m/s2./Acceleration is Rate at which velocity changes./Acceleration is Rate at which the velocity is changing; a=v/time; m/s^2./acceleration is The rate at which the velocity of an object changes./acceleration is the rate at which the velocity of an object changes overtime./Acceleration is The rate at which the speed or direction of motion of an object change over time.,acceleration is rate at which velocity changes.,speed is a rate at which something happens.,2,"acceleration,speed",,,,,,,,,,,,,
177398,A car traveling in a northeasterly direction at a rate of 50 km/h represents which of the following?,speed,velocity,acceleration,deceleration,B,14,4,[0.00354973224936,0.0003014090331,0.003100619864,0.0002527333136,0.00253661257227],[0.384808656561,0.3793647764,1,0.338238819303],0.001948221406,0.5256030631,rate,-> is^-1 -> acceleration -> is -> rate -> entails -> rate -> is^-1 ->,speed,acceleration is the rate at which velocity changes with time; the change in velocity may be in magnitude,or in direction,or in both./acceleration is the rate at which velocity changes with time; the change in velocity may be in magnitude or direction or both,usually measured in units of m/s2./Acceleration is Rate at which velocity changes./Acceleration is Rate at which the velocity is changing; a=v/time; m/s^2./acceleration is The rate at which the velocity of an object changes./acceleration is the rate at which the velocity of an object changes overtime./Acceleration is The rate at which the speed or direction of motion of an object change over time.,acceleration is rate at which velocity changes.,Speed is The rate at which an object moves./speed is the rate at which an object moves./SPEED is The rate at which an object moves./Speed is The rate at which an object moves.,2,"acceleration,speed",,,,,,,,,,,,,
177398,A car traveling in a northeasterly direction at a rate of 50 km/h represents which of the following?,speed,velocity,acceleration,deceleration,B,15,4,[0.00354973224936,0.0003014090331,0.003100619864,0.0007830153559,0.00253661257227],[0.384808656561,0.3793647764,1,0.323936971123],0.002054277815,0.522027601,rate,-> is^-1 -> acceleration -> is -> rate -> entails -> rate -> is^-1 ->,speed,acceleration is the rate at which velocity changes with time; the change in velocity may be in magnitude,or in direction,or in both./acceleration is the rate at which velocity changes with time; the change in velocity may be in magnitude or direction or both,usually measured in units of m/s2./Acceleration is Rate at which velocity changes./Acceleration is Rate at which the velocity is changing; a=v/time; m/s^2./acceleration is The rate at which the velocity of an object changes./acceleration is the rate at which the velocity of an object changes overtime./Acceleration is The rate at which the speed or direction of motion of an object change over time.,acceleration is rate at which velocity changes.,Speed is the rate at which an object changes its position (distance divided by time) d/t.,2,"acceleration,speed",,,,,,,,,,,,,
177398,A car traveling in a northeasterly direction at a rate of 50 km/h represents which of the following?,speed,velocity,acceleration,deceleration,B,46,4,[0.00354973224936,0.0003014090331,0.003100619864,0.0004520876996,0.00029907626822],[0.384808656561,0.3793647764,1,0.323936971123],0.001540585023,0.522027601,rate,-> is^-1 -> acceleration -> is -> rate -> entails -> rate -> is^-1 ->,velocity,acceleration is the rate at which velocity changes with time; the change in velocity may be in magnitude,or in direction,or in both./acceleration is the rate at which velocity changes with time; the change in velocity may be in magnitude or direction or both,usually measured in units of m/s2./Acceleration is Rate at which velocity changes./Acceleration is Rate at which the velocity is changing; a=v/time; m/s^2./acceleration is The rate at which the velocity of an object changes./acceleration is the rate at which the velocity of an object changes overtime./Acceleration is The rate at which the speed or direction of motion of an object change over time.,acceleration is rate at which velocity changes.,Velocity is the rate at which an object changes its position.,3,Velocity.acceleration,,,,,,,,,,,,,
177398,A car traveling in a northeasterly direction at a rate of 50 km/h represents which of the following?,speed,velocity,acceleration,deceleration,B,22,4,[0.00354973224936,0.0003014090331,0.0008838907946,0.0002823445953,0.00253661257227],[0.384808656561,0.4149082592,0.7138693536,0.369855606816],0.001510797849,0.470860469,rate,-> is^-1 -> acceleration -> is -> rate -> entails -> rate -> is^-1 ->,speed,acceleration is the rate at which velocity changes with time; the change in velocity may be in magnitude,or in direction,or in both./acceleration is the rate at which velocity changes with time; the change in velocity may be in magnitude or direction or both,usually measured in units of m/s2./Acceleration is Rate at which velocity changes./Acceleration is Rate at which the velocity is changing; a=v/time; m/s^2./acceleration is The rate at which the velocity of an object changes./acceleration is the rate at which the velocity of an object changes overtime./Acceleration is The rate at which the speed or direction of motion of an object change over time.,acceleration is the rate at which velocity changes over time an object acceleration if its speed,direction,2,"acceleration,direction,speed",speed is The rate at which an object travels; determined by dividing the distance by the amount of time the object takes to travel that distance.,,,,,,,,,,,,
177398,A car traveling in a northeasterly direction at a rate of 50 km/h represents which of the following?,speed,velocity,acceleration,deceleration,B,24,4,[0.00354973224936,0.0003014090331,0.0008838907946,0.0002527333136,0.00253661257227],[0.384808656561,0.4149082592,0.7570694326,0.338238819303],0.001504875593,0.4737562919,rate,-> is^-1 -> acceleration -> is -> rate -> entails -> rate -> is^-1 ->,speed,acceleration is the rate at which velocity changes with time; the change in velocity may be in magnitude,or in direction,or in both./acceleration is the rate at which velocity changes with time; the change in velocity may be in magnitude or direction or both,usually measured in units of m/s2./Acceleration is Rate at which velocity changes./Acceleration is Rate at which the velocity is changing; a=v/time; m/s^2./acceleration is The rate at which the velocity of an object changes./acceleration is the rate at which the velocity of an object changes overtime./Acceleration is The rate at which the speed or direction of motion of an object change over time.,acceleration is the rate at which velocity changes over time an object acceleration if its speed,direction,2,"acceleration,direction,speed",Speed is The rate at which an object moves./speed is the rate at which an object moves./SPEED is The rate at which an object moves./Speed is The rate at which an object moves.,,,,,,,,,,,,
